 0.8400000E-01 -0.5617332E+00 -0.1586673E+00 -0.9872695E+00 -0.9084174E+00  0.2955354E+00  0.1040244E+00  0.2921724E+00  0.2863015E+00  0.1331526E+00 -0.2514461E+00 -0.7706438E+00  0.2167009E+00
 0.8600000E-01 -0.5619273E+00 -0.1587277E+00 -0.9875311E+00 -0.9086747E+00  0.2956457E+00  0.1040642E+00  0.2922822E+00  0.2864092E+00  0.1332037E+00 -0.2515412E+00 -0.7708852E+00  0.2167833E+00
 0.8800000E-01 -0.5621247E+00 -0.1587892E+00 -0.9877972E+00 -0.9089364E+00  0.2957580E+00  0.1041047E+00  0.2923937E+00  0.2865186E+00  0.1332557E+00 -0.2516379E+00 -0.7711308E+00  0.2168671E+00
 0.9000000E-01 -0.5623253E+00 -0.1588517E+00 -0.9880679E+00 -0.9092026E+00  0.2958720E+00  0.1041458E+00  0.2925072E+00  0.2866299E+00  0.1333085E+00 -0.2517362E+00 -0.7713806E+00  0.2169523E+00
 0.9200000E-01 -0.5625291E+00 -0.1589151E+00 -0.9883431E+00 -0.9094730E+00  0.2959878E+00  0.1041876E+00  0.2926224E+00  0.2867430E+00  0.1333622E+00 -0.2518360E+00 -0.7716345E+00  0.2170389E+00
 0.9400000E-01 -0.5627361E+00 -0.1589795E+00 -0.9886226E+00 -0.9097478E+00  0.2961054E+00  0.1042300E+00  0.2927395E+00  0.2868578E+00  0.1334168E+00 -0.2519374E+00 -0.7718923E+00  0.2171268E+00
 0.9600000E-01 -0.5629461E+00 -0.1590449E+00 -0.9889064E+00 -0.9100267E+00  0.2962248E+00  0.1042731E+00  0.2928583E+00  0.2869743E+00  0.1334721E+00 -0.2520404E+00 -0.7721541E+00  0.2172160E+00
 0.9800000E-01 -0.5631591E+00 -0.1591112E+00 -0.9891945E+00 -0.9103098E+00  0.2963458E+00  0.1043167E+00  0.2929788E+00  0.2870926E+00  0.1335283E+00 -0.2521448E+00 -0.7724199E+00  0.2173065E+00
 0.1000000E+00 -0.5633751E+00 -0.1591784E+00 -0.9894868E+00 -0.9105969E+00  0.2964685E+00  0.1043610E+00  0.2931010E+00  0.2872124E+00  0.1335852E+00 -0.2522507E+00 -0.7726894E+00  0.2173983E+00
 0.1020000E+00 -0.5635940E+00 -0.1592466E+00 -0.9897832E+00 -0.9108881E+00  0.2965929E+00  0.1044058E+00  0.2932249E+00  0.2873340E+00  0.1336429E+00 -0.2523580E+00 -0.7729628E+00  0.2174913E+00
 0.1040000E+00 -0.5638158E+00 -0.1593155E+00 -0.9900837E+00 -0.9111831E+00  0.2967188E+00  0.1044513E+00  0.2933504E+00  0.2874571E+00  0.1337014E+00 -0.2524667E+00 -0.7732399E+00  0.2175855E+00
 0.1060000E+00 -0.5640404E+00 -0.1593854E+00 -0.9903882E+00 -0.9114821E+00  0.2968464E+00  0.1044973E+00  0.2934775E+00  0.2875818E+00  0.1337606E+00 -0.2525768E+00 -0.7735206E+00  0.2176810E+00
 0.1080000E+00 -0.5642678E+00 -0.1594561E+00 -0.9906967E+00 -0.9117849E+00  0.2969754E+00  0.1045438E+00  0.2936062E+00  0.2877080E+00  0.1338206E+00 -0.2526883E+00 -0.7738049E+00  0.2177776E+00
 0.1100000E+00 -0.5644978E+00 -0.1595276E+00 -0.9910090E+00 -0.9120914E+00  0.2971060E+00  0.1045909E+00  0.2937364E+00  0.2878358E+00  0.1338812E+00 -0.2528011E+00 -0.7740928E+00  0.2178754E+00
 0.1120000E+00 -0.5647305E+00 -0.1596000E+00 -0.9913252E+00 -0.9124016E+00  0.2972381E+00  0.1046385E+00  0.2938682E+00  0.2879650E+00  0.1339426E+00 -0.2529153E+00 -0.7743842E+00  0.2179744E+00
 0.1140000E+00 -0.5649658E+00 -0.1596731E+00 -0.9916451E+00 -0.9127154E+00  0.2973717E+00  0.1046867E+00  0.2940014E+00  0.2880958E+00  0.1340047E+00 -0.2530307E+00 -0.7746790E+00  0.2180744E+00
 0.1160000E+00 -0.5652037E+00 -0.1597470E+00 -0.9919687E+00 -0.9130328E+00  0.2975067E+00  0.1047354E+00  0.2941362E+00  0.2882279E+00  0.1340674E+00 -0.2531474E+00 -0.7749771E+00  0.2181756E+00
 0.1180000E+00 -0.5654441E+00 -0.1598217E+00 -0.9922960E+00 -0.9133537E+00  0.2976430E+00  0.1047845E+00  0.2942723E+00  0.2883615E+00  0.1341308E+00 -0.2532654E+00 -0.7752786E+00  0.2182778E+00
 0.1200000E+00 -0.5656869E+00 -0.1598971E+00 -0.9926268E+00 -0.9136781E+00  0.2977808E+00  0.1048342E+00  0.2944099E+00  0.2884964E+00  0.1341949E+00 -0.2533845E+00 -0.7755834E+00  0.2183811E+00
 0.1220000E+00 -0.5659321E+00 -0.1599733E+00 -0.9929612E+00 -0.9140059E+00  0.2979199E+00  0.1048844E+00  0.2945488E+00  0.2886327E+00  0.1342596E+00 -0.2535049E+00 -0.7758913E+00  0.2184854E+00
 0.1240000E+00 -0.5661797E+00 -0.1600502E+00 -0.9932991E+00 -0.9143369E+00  0.2980603E+00  0.1049350E+00  0.2946891E+00  0.2887704E+00  0.1343249E+00 -0.2536264E+00 -0.7762025E+00  0.2185907E+00
 0.1260000E+00 -0.5664296E+00 -0.1601278E+00 -0.9936404E+00 -0.9146713E+00  0.2982020E+00  0.1049861E+00  0.2948308E+00  0.2889093E+00  0.1343909E+00 -0.2537491E+00 -0.7765167E+00  0.2186971E+00
 0.1280000E+00 -0.5666818E+00 -0.1602060E+00 -0.9939850E+00 -0.9150089E+00  0.2983449E+00  0.1050376E+00  0.2949737E+00  0.2890495E+00  0.1344574E+00 -0.2538729E+00 -0.7768340E+00  0.2188044E+00
 0.1300000E+00 -0.5669361E+00 -0.1602850E+00 -0.9943330E+00 -0.9153496E+00  0.2984891E+00  0.1050895E+00  0.2951179E+00  0.2891909E+00  0.1345246E+00 -0.2539978E+00 -0.7771543E+00  0.2189126E+00
 0.1320000E+00 -0.5671927E+00 -0.1603645E+00 -0.9946842E+00 -0.9156935E+00  0.2986345E+00  0.1051419E+00  0.2952633E+00  0.2893336E+00  0.1345923E+00 -0.2541237E+00 -0.7774775E+00  0.2190218E+00
 0.1340000E+00 -0.5674514E+00 -0.1604448E+00 -0.9950386E+00 -0.9160404E+00  0.2987810E+00  0.1051948E+00  0.2954100E+00  0.2894775E+00  0.1346606E+00 -0.2542508E+00 -0.7778036E+00  0.2191319E+00
 0.1360000E+00 -0.5677121E+00 -0.1605256E+00 -0.9953962E+00 -0.9163903E+00  0.2989287E+00  0.1052480E+00  0.2955579E+00  0.2896225E+00  0.1347294E+00 -0.2543788E+00 -0.7781326E+00  0.2192429E+00
 0.1380000E+00 -0.5679749E+00 -0.1606071E+00 -0.9957569E+00 -0.9167431E+00  0.2990775E+00  0.1053016E+00  0.2957069E+00  0.2897687E+00  0.1347988E+00 -0.2545079E+00 -0.7784643E+00  0.2193547E+00
 0.1400000E+00 -0.5682396E+00 -0.1606892E+00 -0.9961206E+00 -0.9170988E+00  0.2992275E+00  0.1053557E+00  0.2958571E+00  0.2899161E+00  0.1348687E+00 -0.2546380E+00 -0.7787988E+00  0.2194675E+00
 0.1420000E+00 -0.5685063E+00 -0.1607718E+00 -0.9964873E+00 -0.9174574E+00  0.2993784E+00  0.1054101E+00  0.2960084E+00  0.2900645E+00  0.1349391E+00 -0.2547690E+00 -0.7791360E+00  0.2195810E+00
 0.1440000E+00 -0.5687749E+00 -0.1608550E+00 -0.9968569E+00 -0.9178187E+00  0.2995305E+00  0.1054649E+00  0.2961608E+00  0.2902140E+00  0.1350100E+00 -0.2549010E+00 -0.7794758E+00  0.2196954E+00
 0.1460000E+00 -0.5690454E+00 -0.1609388E+00 -0.9972294E+00 -0.9181828E+00  0.2996835E+00  0.1055200E+00  0.2963143E+00  0.2903645E+00  0.1350814E+00 -0.2550339E+00 -0.7798182E+00  0.2198106E+00
 0.1480000E+00 -0.5693176E+00 -0.1610231E+00 -0.9976048E+00 -0.9185495E+00  0.2998376E+00  0.1055755E+00  0.2964688E+00  0.2905161E+00  0.1351533E+00 -0.2551677E+00 -0.7801632E+00  0.2199265E+00
 0.1500000E+00 -0.5695916E+00 -0.1611079E+00 -0.9979829E+00 -0.9189189E+00  0.2999926E+00  0.1056314E+00  0.2966243E+00  0.2906686E+00  0.1352257E+00 -0.2553024E+00 -0.7805107E+00  0.2200432E+00
 0.1520000E+00 -0.5698674E+00 -0.1611932E+00 -0.9983638E+00 -0.9192908E+00  0.3001485E+00  0.1056875E+00  0.2967808E+00  0.2908222E+00  0.1352985E+00 -0.2554380E+00 -0.7808606E+00  0.2201607E+00
 0.1540000E+00 -0.5701448E+00 -0.1612791E+00 -0.9987474E+00 -0.9196653E+00  0.3003054E+00  0.1057440E+00  0.2969384E+00  0.2909767E+00  0.1353718E+00 -0.2555744E+00 -0.7812129E+00  0.2202789E+00
 0.1560000E+00 -0.5704239E+00 -0.1613654E+00 -0.9991336E+00 -0.9200422E+00  0.3004632E+00  0.1058009E+00  0.2970968E+00  0.2911321E+00  0.1354455E+00 -0.2557116E+00 -0.7815676E+00  0.2203978E+00
 0.1580000E+00 -0.5707046E+00 -0.1614522E+00 -0.9995224E+00 -0.9204216E+00  0.3006218E+00  0.1058580E+00  0.2972562E+00  0.2912885E+00  0.1355197E+00 -0.2558497E+00 -0.7819246E+00  0.2205174E+00
 0.1600000E+00 -0.5709868E+00 -0.1615394E+00 -0.9999138E+00 -0.9208033E+00  0.3007813E+00  0.1059154E+00  0.2974165E+00  0.2914457E+00  0.1355942E+00 -0.2559885E+00 -0.7822838E+00  0.2206376E+00
 0.1620000E+00 -0.5712706E+00 -0.1616271E+00 -0.1000308E+01 -0.9211874E+00  0.3009416E+00  0.1059732E+00  0.2975777E+00  0.2916038E+00  0.1356692E+00 -0.2561280E+00 -0.7826453E+00  0.2207585E+00
 0.1640000E+00 -0.5715558E+00 -0.1617152E+00 -0.1000704E+01 -0.9215738E+00  0.3011027E+00  0.1060312E+00  0.2977397E+00  0.2917627E+00  0.1357445E+00 -0.2562683E+00 -0.7830090E+00  0.2208801E+00
 0.1660000E+00 -0.5718424E+00 -0.1618038E+00 -0.1001103E+01 -0.9219624E+00  0.3012646E+00  0.1060895E+00  0.2979025E+00  0.2919225E+00  0.1358202E+00 -0.2564094E+00 -0.7833748E+00  0.2210023E+00
 0.1680000E+00 -0.5721305E+00 -0.1618927E+00 -0.1001504E+01 -0.9223532E+00  0.3014272E+00  0.1061480E+00  0.2980662E+00  0.2920830E+00  0.1358963E+00 -0.2565511E+00 -0.7837426E+00  0.2211250E+00
 0.1700000E+00 -0.5724199E+00 -0.1619821E+00 -0.1001907E+01 -0.9227461E+00  0.3015906E+00  0.1062069E+00  0.2982307E+00  0.2922443E+00  0.1359728E+00 -0.2566935E+00 -0.7841126E+00  0.2212484E+00
 0.1720000E+00 -0.5727107E+00 -0.1620718E+00 -0.1002313E+01 -0.9231411E+00  0.3017546E+00  0.1062659E+00  0.2983959E+00  0.2924064E+00  0.1360496E+00 -0.2568366E+00 -0.7844845E+00  0.2213723E+00
 0.1740000E+00 -0.5730027E+00 -0.1621619E+00 -0.1002721E+01 -0.9235382E+00  0.3019194E+00  0.1063252E+00  0.2985619E+00  0.2925692E+00  0.1361267E+00 -0.2569804E+00 -0.7848584E+00  0.2214968E+00
 0.1760000E+00 -0.5732960E+00 -0.1622523E+00 -0.1003131E+01 -0.9239373E+00  0.3020848E+00  0.1063848E+00  0.2987286E+00  0.2927328E+00  0.1362042E+00 -0.2571247E+00 -0.7852342E+00  0.2216219E+00
 0.1780000E+00 -0.5735905E+00 -0.1623431E+00 -0.1003543E+01 -0.9243383E+00  0.3022509E+00  0.1064445E+00  0.2988961E+00  0.2928970E+00  0.1362820E+00 -0.2572697E+00 -0.7856119E+00  0.2217474E+00
 0.1800000E+00 -0.5738862E+00 -0.1624342E+00 -0.1003957E+01 -0.9247413E+00  0.3024176E+00  0.1065045E+00  0.2990642E+00  0.2930619E+00  0.1363601E+00 -0.2574153E+00 -0.7859914E+00  0.2218735E+00
 0.1820000E+00 -0.5741830E+00 -0.1625257E+00 -0.1004374E+01 -0.9251462E+00  0.3025848E+00  0.1065647E+00  0.2992329E+00  0.2932274E+00  0.1364385E+00 -0.2575615E+00 -0.7863727E+00  0.2220000E+00
 0.1840000E+00 -0.5744809E+00 -0.1626174E+00 -0.1004792E+01 -0.9255528E+00  0.3027527E+00  0.1066251E+00  0.2994023E+00  0.2933936E+00  0.1365172E+00 -0.2577082E+00 -0.7867558E+00  0.2221271E+00
 0.1860000E+00 -0.5747799E+00 -0.1627095E+00 -0.1005212E+01 -0.9259613E+00  0.3029211E+00  0.1066857E+00  0.2995724E+00  0.2935604E+00  0.1365962E+00 -0.2578554E+00 -0.7871406E+00  0.2222545E+00
 0.1880000E+00 -0.5750799E+00 -0.1628018E+00 -0.1005635E+01 -0.9263715E+00  0.3030901E+00  0.1067465E+00  0.2997430E+00  0.2937277E+00  0.1366754E+00 -0.2580032E+00 -0.7875270E+00  0.2223825E+00
 0.1900000E+00 -0.5753810E+00 -0.1628944E+00 -0.1006059E+01 -0.9267835E+00  0.3032595E+00  0.1068075E+00  0.2999143E+00  0.2938957E+00  0.1367550E+00 -0.2581515E+00 -0.7879151E+00  0.2225108E+00
 0.1920000E+00 -0.5756829E+00 -0.1629873E+00 -0.1006485E+01 -0.9271970E+00  0.3034295E+00  0.1068687E+00  0.3000860E+00  0.2940642E+00  0.1368347E+00 -0.2583002E+00 -0.7883048E+00  0.2226396E+00
 0.1940000E+00 -0.5759859E+00 -0.1630804E+00 -0.1006913E+01 -0.9276123E+00  0.3035999E+00  0.1069300E+00  0.3002584E+00  0.2942332E+00  0.1369147E+00 -0.2584495E+00 -0.7886961E+00  0.2227688E+00
 0.1960000E+00 -0.5762897E+00 -0.1631738E+00 -0.1007342E+01 -0.9280291E+00  0.3037708E+00  0.1069914E+00  0.3004312E+00  0.2944028E+00  0.1369950E+00 -0.2585992E+00 -0.7890888E+00  0.2228984E+00
 0.1980000E+00 -0.5765944E+00 -0.1632674E+00 -0.1007774E+01 -0.9284474E+00  0.3039422E+00  0.1070531E+00  0.3006046E+00  0.2945728E+00  0.1370754E+00 -0.2587493E+00 -0.7894831E+00  0.2230283E+00
 0.2000000E+00 -0.5768999E+00 -0.1633612E+00 -0.1008207E+01 -0.9288673E+00  0.3041139E+00  0.1071148E+00  0.3007785E+00  0.2947433E+00  0.1371561E+00 -0.2588999E+00 -0.7898788E+00  0.2231586E+00
 0.2020000E+00 -0.5772062E+00 -0.1634552E+00 -0.1008641E+01 -0.9292886E+00  0.3042861E+00  0.1071768E+00  0.3009528E+00  0.2949143E+00  0.1372370E+00 -0.2590509E+00 -0.7902759E+00  0.2232893E+00
 0.2040000E+00 -0.5775133E+00 -0.1635495E+00 -0.1009078E+01 -0.9297113E+00  0.3044586E+00  0.1072388E+00  0.3011276E+00  0.2950858E+00  0.1373181E+00 -0.2592022E+00 -0.7906744E+00  0.2234202E+00
 0.2060000E+00 -0.5778211E+00 -0.1636439E+00 -0.1009516E+01 -0.9301355E+00  0.3046316E+00  0.1073010E+00  0.3013028E+00  0.2952576E+00  0.1373994E+00 -0.2593540E+00 -0.7910743E+00  0.2235515E+00
 0.2080000E+00 -0.5781296E+00 -0.1637385E+00 -0.1009955E+01 -0.9305610E+00  0.3048048E+00  0.1073633E+00  0.3014785E+00  0.2954299E+00  0.1374808E+00 -0.2595061E+00 -0.7914754E+00  0.2236831E+00
 0.2100000E+00 -0.5784389E+00 -0.1638333E+00 -0.1010396E+01 -0.9309878E+00  0.3049784E+00  0.1074257E+00  0.3016545E+00  0.2956025E+00  0.1375624E+00 -0.2596586E+00 -0.7918778E+00  0.2238150E+00
 0.2120000E+00 -0.5787487E+00 -0.1639282E+00 -0.1010838E+01 -0.9314159E+00  0.3051523E+00  0.1074882E+00  0.3018309E+00  0.2957756E+00  0.1376442E+00 -0.2598114E+00 -0.7922815E+00  0.2239472E+00
 0.2140000E+00 -0.5790592E+00 -0.1640233E+00 -0.1011282E+01 -0.9318452E+00  0.3053265E+00  0.1075508E+00  0.3020077E+00  0.2959490E+00  0.1377262E+00 -0.2599645E+00 -0.7926863E+00  0.2240796E+00
 0.2160000E+00 -0.5793703E+00 -0.1641185E+00 -0.1011727E+01 -0.9322757E+00  0.3055010E+00  0.1076135E+00  0.3021848E+00  0.2961227E+00  0.1378083E+00 -0.2601179E+00 -0.7930923E+00  0.2242123E+00
 0.2180000E+00 -0.5796819E+00 -0.1642139E+00 -0.1012174E+01 -0.9327075E+00  0.3056757E+00  0.1076763E+00  0.3023623E+00  0.2962967E+00  0.1378905E+00 -0.2602716E+00 -0.7934995E+00  0.2243452E+00
 0.2200000E+00 -0.5799941E+00 -0.1643094E+00 -0.1012622E+01 -0.9331403E+00  0.3058507E+00  0.1077392E+00  0.3025401E+00  0.2964711E+00  0.1379729E+00 -0.2604256E+00 -0.7939077E+00  0.2244783E+00
 0.2220000E+00 -0.5803067E+00 -0.1644050E+00 -0.1013071E+01 -0.9335743E+00  0.3060259E+00  0.1078021E+00  0.3027181E+00  0.2966457E+00  0.1380554E+00 -0.2605798E+00 -0.7943170E+00  0.2246117E+00
 0.2240000E+00 -0.5806199E+00 -0.1645007E+00 -0.1013521E+01 -0.9340093E+00  0.3062013E+00  0.1078652E+00  0.3028965E+00  0.2968207E+00  0.1381380E+00 -0.2607343E+00 -0.7947273E+00  0.2247452E+00
